"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"MAFG",4,2,2,0,1,NA,"coding"
"MAFK",13,4,9,0,1,NA,"coding"
"MVD",3,2,1,0,1,NA,"coding"
"NEDD8",7,2,5,0,1,NA,"coding"
"NFYA",18,7,11,0,1,NA,"coding"
"NKX2-1",3,1,2,0,1,NA,"coding"
"NME3",4,2,2,0,1,NA,"coding"
"PCNA",31,24,7,0,1,NA,"coding"
"PDE6G",3,1,2,0,1,NA,"coding"
"PFN1",15,9,6,0,1,NA,"coding"
"PIN1",35,22,13,0,1,NA,"coding"
"PLSCR1",8,4,4,0,1,NA,"coding"
"POLR2E",9,5,4,0,1,NA,"coding"
"PPP1CA",10,6,4,0,1,NA,"coding"
"PPP1CC",8,7,1,0,1,NA,"coding"
"PRMT1",15,7,8,0,1,NA,"coding"
"RASSF1",8,4,4,0,1,NA,"coding"
"RBL2",10,7,3,0,1,NA,"coding"
"RBX1",8,5,3,0,1,NA,"coding"
"RGS19",11,5,6,0,1,NA,"coding"
"RHOG",7,3,4,0,1,NA,"coding"
"RING1",8,5,3,0,1,NA,"coding"
"RNF11",35,19,16,0,1,NA,"coding"
"RNF4",3,2,1,0,1,NA,"coding"
"RPL6",3,2,1,0,1,NA,"coding"
"RPLP1",14,9,5,0,1,NA,"coding"
"RRAS2",7,3,4,0,1,NA,"coding"
"SDCBP",6,4,2,0,1,NA,"coding"
"SET",11,8,3,0,1,NA,"coding"
"SIAH2",3,2,1,0,1,NA,"coding"
"SIVA1",3,2,1,0,1,NA,"coding"
"SLC9A3R2",9,4,5,0,1,NA,"coding"
"SMN1",31,11,20,0,1,NA,"coding"
"SNIP1",23,19,4,0,1,NA,"coding"
"STMN1",3,2,1,0,1,NA,"coding"
"STX5",4,3,1,0,1,NA,"coding"
"SUMO2",3,2,1,0,1,NA,"coding"
"TAF10",16,8,8,0,1,NA,"coding"
"TAF11",7,4,3,0,1,NA,"coding"
"TBPL1",2,1,1,0,1,NA,"coding"
"TERF1",5,1,4,0,1,NA,"coding"
"TNFRSF14",13,7,6,0,1,NA,"coding"
"VDR",8,1,7,0,1,NA,"coding"
"VHL",10,4,6,0,1,NA,"coding"
"YWHAQ",25,15,10,0,1,NA,"coding"
