Name,K,Kin,Kout,TypeI,TypeII,weight,Type
PRPF3,5,2,3,0,1,6,coding
SERPINE1,29,22,7,0,1,6,coding
SP1,95,37,58,0,1,6,coding
TARBP2,10,8,2,0,1,6,coding
TSG101,5,3,2,0,1,6,coding
UBQLN4,45,21,24,0,1,6,coding
ACTB,26,14,12,0,1,5,coding
BUB1B,8,6,2,0,1,5,coding
ERCC5,5,2,3,0,1,5,coding
F2R,18,12,6,0,1,5,coding
FCGR1A,5,2,3,0,1,5,coding
GGA1,9,3,6,0,1,5,coding
HK3,2,1,1,0,1,5,coding
ITGB1,52,27,25,0,1,5,coding
MAP2K1,12,6,6,0,1,5,coding
NCOA1,39,22,17,0,1,5,coding
NUP62,12,10,2,0,1,5,coding
OPRM1,2,1,1,0,1,5,coding
PRKG1,26,17,9,0,1,5,coding
PTGDS,4,2,2,0,1,5,coding
TRPC3,8,3,5,0,1,5,coding
AGTR1,8,3,5,0,1,4,coding
APOA1,5,2,3,0,1,4,coding
CD4,28,14,14,0,1,4,coding
CD44,12,4,8,0,1,4,coding
FAM46A,2,1,1,0,1,4,coding
FGFR3,4,2,2,0,1,4,coding
GNA11,11,7,4,0,1,4,coding
INPP5D,16,7,9,0,1,4,coding
ITGB8,12,11,1,0,1,4,coding
KHSRP,23,19,4,0,1,4,coding
KPNA2,30,28,2,0,1,4,coding
MAD2L1,10,5,5,0,1,4,coding
PIK3R2,13,7,6,0,1,4,coding
POU5F1,9,3,6,0,1,4,coding
PRKCA,57,24,33,0,1,4,coding
PTCD3,12,11,1,0,1,4,coding
SAFB,11,6,5,0,1,4,coding
SIAH1,15,12,3,0,1,4,coding
SNAP25,13,12,1,0,1,4,coding
TRAF6,32,12,20,0,1,4,coding
TRIM23,8,6,2,0,1,4,coding
TTF2,19,11,8,0,1,4,coding
UBE3A,26,23,3,0,1,4,coding
ZFYVE9,17,11,6,0,1,4,coding
ACTR2,14,8,6,0,1,3,coding
ARR3,2,1,1,0,1,3,coding
B2M,14,11,3,0,1,3,coding
BACH1,14,12,2,0,1,3,coding
COIL,35,28,7,0,1,3,coding
COPS6,35,21,14,0,1,3,coding
CTNNB1,58,38,20,0,1,3,coding
CTR9,5,3,2,0,1,3,coding
CXCR4,13,7,6,0,1,3,coding
EFEMP2,15,9,6,0,1,3,coding
FBLN1,11,7,4,0,1,3,coding
FIGF,4,2,2,0,1,3,coding
GNAI2,40,34,6,0,1,3,coding
MDM2,31,24,7,0,1,3,coding
MITF,27,15,12,0,1,3,coding
RAD23A,9,4,5,0,1,3,coding
RANBP10,4,3,1,0,1,3,coding
RDX,12,8,4,0,1,3,coding
TNNT1,12,6,6,0,1,3,coding
WIPF1,15,12,3,0,1,3,coding
ADRB2,17,8,9,0,1,2,coding
ANXA7,38,25,13,0,1,2,coding
APPBP2,4,3,1,0,1,2,coding
ARF1,11,7,4,0,1,2,coding
ARRB2,12,7,5,0,1,2,coding
C11orf58,8,4,4,0,1,2,coding
C4A,4,1,3,0,1,2,coding
CASP7,18,14,4,0,1,2,coding
FAM118B,3,2,1,0,1,2,coding
FAS,22,10,12,0,1,2,coding
GATA4,16,7,9,0,1,2,coding
HNRNPK,19,11,8,0,1,2,coding
HRAS,31,15,16,0,1,2,coding
IGSF21,8,4,4,0,1,2,coding
IL21,2,1,1,0,1,2,coding
IL2RG,12,9,3,0,1,2,coding
LMNB1,21,13,8,0,1,2,coding
LSM5,9,6,3,0,1,2,coding
PRKCZ,13,8,5,0,1,2,coding
PSMC5,12,10,2,0,1,2,coding
SKP2,25,18,7,0,1,2,coding
SNAP23,17,10,7,0,1,2,coding
SNRPD2,11,5,6,0,1,2,coding
THAP1,15,10,5,0,1,2,coding
TRIM27,3,2,1,0,1,2,coding
TUBB3,4,1,3,0,1,2,coding
UBE2A,4,1,3,0,1,2,coding
UBQLN1,19,11,8,0,1,2,coding
YWHAB,45,30,15,0,1,2,coding
ATXN1L,31,21,10,0,1,1,coding
BCL2A1,4,3,1,0,1,1,coding
CDC34,12,11,1,0,1,1,coding
GNAQ,16,7,9,0,1,1,coding
HAX1,11,8,3,0,1,1,coding
HHIP,3,2,1,0,1,1,coding
LAT,20,9,11,0,1,1,coding
MAPK1,71,52,19,0,1,1,coding
NUDT3,19,13,6,0,1,1,coding
PDX1,2,1,1,0,1,1,coding
SH3GL3,6,3,3,0,1,1,coding
SMAD1,39,13,26,0,1,1,coding
TRIM5,3,2,1,0,1,1,coding
UBE2I,20,14,6,0,1,1,coding
ZNF512B,11,4,7,0,1,1,coding
