"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"DLG4",37,23,14,0,1,1,"coding"
"DYRK1B",36,32,4,0,1,1,"coding"
"EEF1G",34,15,19,0,1,1,"coding"
"EMX2",42,41,1,0,1,1,"coding"
"EXOSC4",14,5,9,0,1,1,"coding"
"FHL3",18,17,1,0,1,1,"coding"
"GAPDH",64,49,15,0,1,1,"coding"
"GATA2",206,15,191,0,1,1,"coding"
"GIPC1",37,29,8,0,1,1,"coding"
"GNA13",77,63,14,0,1,1,"coding"
"GNAI3",45,35,10,0,1,1,"coding"
"GNAQ",65,48,17,0,1,1,"coding"
"GOT2",25,22,3,0,1,1,"coding"
"GPS1",19,13,6,0,1,1,"coding"
"H3F3A",21,20,1,0,1,1,"coding"
"HAX1",14,11,3,0,1,1,"coding"
"HCK",39,26,13,0,1,1,"coding"
"HDAC3",26,19,7,0,1,1,"coding"
"HMOX2",24,14,10,0,1,1,"coding"
"HOXC8",61,60,1,0,1,1,"coding"
"ID3",34,32,2,0,1,1,"coding"
"IGFBP5",92,88,4,0,1,1,"coding"
"KLRD1",28,27,1,0,1,1,"coding"
"KPNA1",66,63,3,0,1,1,"coding"
"KRT15",14,13,1,0,1,1,"coding"
"LAPTM5",14,13,1,0,1,1,"coding"
"LAT",20,9,11,0,1,1,"coding"
"LIMS1",46,42,4,0,1,1,"coding"
"LSM4",23,18,5,0,1,1,"coding"
"MAP3K3",56,53,3,0,1,1,"coding"
"MAPK1",199,175,24,0,1,1,"coding"
"MME",29,25,4,0,1,1,"coding"
"MPP6",39,32,7,0,1,1,"coding"
"MYD88",29,22,7,0,1,1,"coding"
"MYOC",7,2,5,0,1,1,"coding"
"NCK2",32,25,7,0,1,1,"coding"
"NFIL3",16,15,1,0,1,1,"coding"
"NPPA",2,1,1,0,1,1,"coding"
"NUDT18",17,11,6,0,1,1,"coding"
"NUDT3",63,58,5,0,1,1,"coding"
"OSGEP",8,2,6,0,1,1,"coding"
"PDX1",15,1,14,0,1,1,"coding"
"POLR3F",25,23,2,0,1,1,"coding"
"PPP2R5A",21,19,2,0,1,1,"coding"
"PRKCI",30,25,5,0,1,1,"coding"
"PSMD7",25,23,2,0,1,1,"coding"
"PSTPIP1",10,9,1,0,1,1,"coding"
"PTGFR",18,16,2,0,1,1,"coding"
"PTN",28,13,15,0,1,1,"coding"
"PTPN11",93,50,43,0,1,1,"coding"
"RAB27A",37,30,7,0,1,1,"coding"
"RAN",82,74,8,0,1,1,"coding"
"RANBP9",33,27,6,0,1,1,"coding"
"RAP2A",37,30,7,0,1,1,"coding"
"RBBP4",71,62,9,0,1,1,"coding"
"RORB",76,72,4,0,1,1,"coding"
"RPP14",57,56,1,0,1,1,"coding"
"RYK",33,31,2,0,1,1,"coding"
"S100A1",4,3,1,0,1,1,"coding"
"SH3GL3",9,2,7,0,1,1,"coding"
"SKP1",45,42,3,0,1,1,"coding"
"SMAD1",192,30,162,0,1,1,"coding"
"SMAD6",27,25,2,0,1,1,"coding"
"SMAD7",47,34,13,0,1,1,"coding"
"SMARCD1",65,62,3,0,1,1,"coding"
"SNCA",16,8,8,0,1,1,"coding"
"SNRNP70",19,16,3,0,1,1,"coding"
"SNX1",57,52,5,0,1,1,"coding"
"SOD1",8,7,1,0,1,1,"coding"
"SOX8",8,6,2,0,1,1,"coding"
"SPARC",44,41,3,0,1,1,"coding"
"SRC",46,29,17,0,1,1,"coding"
"SSTR2",10,9,1,0,1,1,"coding"
"SYT7",48,45,3,0,1,1,"coding"
"TGFA",36,35,1,0,1,1,"coding"
"TGFB2",40,38,2,0,1,1,"coding"
"TGIF1",42,39,3,0,1,1,"coding"
"TK1",77,52,25,0,1,1,"coding"
"TNFSF8",10,9,1,0,1,1,"coding"
"TRAF2",90,24,66,0,1,1,"coding"
"TUBA4A",13,9,4,0,1,1,"coding"
"UBE2I",72,60,12,0,1,1,"coding"
"UBE2L3",19,17,2,0,1,1,"coding"
"UNC119",36,14,22,0,1,1,"coding"
"VDAC1",25,21,4,0,1,1,"coding"
"YWHAG",197,157,40,0,1,1,"coding"
"ZNF512B",75,66,9,0,1,1,"coding"
"ACVR1",74,53,21,0,1,NA,"coding"
"ADAM17",48,43,5,0,1,NA,"coding"
"ADCYAP1",30,29,1,0,1,NA,"coding"
"ARF6",70,64,6,0,1,NA,"coding"
"ARL4D",29,28,1,0,1,NA,"coding"
"ASIP",3,2,1,0,1,NA,"coding"
"ATP5J2",16,13,3,0,1,NA,"coding"
"BCL2",85,73,12,0,1,NA,"coding"
"BNIP3L",38,33,5,0,1,NA,"coding"
"C14orf1",31,28,3,0,1,NA,"coding"
"CALM1",94,85,9,0,1,NA,"coding"
"CAPNS1",32,26,6,0,1,NA,"coding"
"CCDC85B",75,62,13,0,1,NA,"coding"
"CD247",21,6,15,0,1,NA,"coding"
"CD79A",12,7,5,0,1,NA,"coding"
"CD81",29,25,4,0,1,NA,"coding"
"CDC42",71,51,20,0,1,NA,"coding"
"CDK9",38,28,10,0,1,NA,"coding"
"CHMP1B",42,40,2,0,1,NA,"coding"
"CHMP4B",27,24,3,0,1,NA,"coding"
"CIB1",11,8,3,0,1,NA,"coding"
"CNOT7",45,42,3,0,1,NA,"coding"
"CORT",2,1,1,0,1,NA,"coding"
"CSF2",2,1,1,0,1,NA,"coding"
"CSK",35,28,7,0,1,NA,"coding"
"CSNK2B",77,33,44,0,1,NA,"coding"
"CXCL13",6,5,1,0,1,NA,"coding"
"DAZAP2",81,76,5,0,1,NA,"coding"
"DDIT3",18,12,6,0,1,NA,"coding"
"DUSP23",14,9,5,0,1,NA,"coding"
"DVL2",27,18,9,0,1,NA,"coding"
"DYNLL1",39,29,10,0,1,NA,"coding"
"DYNLL2",74,71,3,0,1,NA,"coding"
"FADD",26,20,6,0,1,NA,"coding"
"FCER1G",10,5,5,0,1,NA,"coding"
"FKBP1A",55,54,1,0,1,NA,"coding"
"FYN",117,76,41,0,1,NA,"coding"
"FZR1",18,15,3,0,1,NA,"coding"
"GABARAPL2",7,6,1,0,1,NA,"coding"
"GADD45G",22,15,7,0,1,NA,"coding"
"GNA15",4,3,1,0,1,NA,"coding"
"GRAP",10,7,3,0,1,NA,"coding"
"GRB2",72,51,21,0,1,NA,"coding"
"GZMB",8,1,7,0,1,NA,"coding"
"H2AFX",56,48,8,0,1,NA,"coding"
"HOXB7",7,4,3,0,1,NA,"coding"
"HSPA1A",41,33,8,0,1,NA,"coding"
"HSPA1B",47,45,2,0,1,NA,"coding"
"HSPB1",9,7,2,0,1,NA,"coding"
"IFNGR2",24,22,2,0,1,NA,"coding"
"IGF1",89,88,1,0,1,NA,"coding"
"IGF2",49,46,3,0,1,NA,"coding"
"IKBKG",61,55,6,0,1,NA,"coding"
"IRS2",46,38,8,0,1,NA,"coding"
"LSM2",7,2,5,0,1,NA,"coding"
"LTB",14,12,2,0,1,NA,"coding"
"MAFG",40,36,4,0,1,NA,"coding"
"MAP1LC3B",44,39,5,0,1,NA,"coding"
"MDFI",43,39,4,0,1,NA,"coding"
"MED17",41,40,1,0,1,NA,"coding"
"MED31",20,17,3,0,1,NA,"coding"
"MED9",10,8,2,0,1,NA,"coding"
"MVD",5,4,1,0,1,NA,"coding"
"NFYA",213,52,161,0,1,NA,"coding"
"NME1",25,22,3,0,1,NA,"coding"
"PCNA",43,37,6,0,1,NA,"coding"
"PFN1",60,49,11,0,1,NA,"coding"
"PIM1",18,16,2,0,1,NA,"coding"
"PIN1",64,45,19,0,1,NA,"coding"
"PLA2G10",4,3,1,0,1,NA,"coding"
"PPP1CA",35,29,6,0,1,NA,"coding"
"PPP1CC",69,67,2,0,1,NA,"coding"
"PRMT1",32,22,10,0,1,NA,"coding"
"PRSS23",26,22,4,0,1,NA,"coding"
"PSMC1",13,9,4,0,1,NA,"coding"
"PSME3",70,65,5,0,1,NA,"coding"
"PTK6",21,19,2,0,1,NA,"coding"
"PXN",57,31,26,0,1,NA,"coding"
"RAC1",90,74,16,0,1,NA,"coding"
"RAC3",12,10,2,0,1,NA,"coding"
"RASSF1",22,15,7,0,1,NA,"coding"
"RBL2",39,35,4,0,1,NA,"coding"
"RBPMS",24,22,2,0,1,NA,"coding"
"RGS2",19,11,8,0,1,NA,"coding"
"RHOG",20,16,4,0,1,NA,"coding"
"RING1",13,10,3,0,1,NA,"coding"
"RNF11",110,90,20,0,1,NA,"coding"
"RNF4",41,40,1,0,1,NA,"coding"
"RPS27A",34,29,5,0,1,NA,"coding"
"RPSA",13,9,4,0,1,NA,"coding"
"SCT",2,1,1,0,1,NA,"coding"
"SDCBP",42,38,4,0,1,NA,"coding"
"SGTA",13,7,6,0,1,NA,"coding"
"SIAH2",23,21,2,0,1,NA,"coding"
"SIGIRR",9,7,2,0,1,NA,"coding"
"SLC9A3R2",34,27,7,0,1,NA,"coding"
"SMN1",37,17,20,0,1,NA,"coding"
"SNIP1",58,55,3,0,1,NA,"coding"
"SOCS1",40,29,11,0,1,NA,"coding"
"SUMO2",42,38,4,0,1,NA,"coding"
"SUMO4",14,3,11,0,1,NA,"coding"
"TAF10",21,11,10,0,1,NA,"coding"
"TNFRSF14",17,9,8,0,1,NA,"coding"
"TNFSF11",12,7,5,0,1,NA,"coding"
"TYROBP",5,3,2,0,1,NA,"coding"
"UBB",51,37,14,0,1,NA,"coding"
"UBD",18,17,1,0,1,NA,"coding"
"VASP",27,23,4,0,1,NA,"coding"
"VDR",132,40,92,0,1,NA,"coding"
"VHL",43,37,6,0,1,NA,"coding"
"WNT1",16,15,1,0,1,NA,"coding"
"YWHAE",95,88,7,0,1,NA,"coding"
"YWHAQ",74,61,13,0,1,NA,"coding"
