"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"PTGFR",22,20,2,0,1,1,"coding"
"PTN",32,16,16,0,1,1,"coding"
"PTPN11",93,54,39,0,1,1,"coding"
"RAB27A",37,30,7,0,1,1,"coding"
"RAB3IL1",8,7,1,0,1,1,"coding"
"RABGGTB",14,13,1,0,1,1,"coding"
"RAD9A",19,17,2,0,1,1,"coding"
"RAN",63,58,5,0,1,1,"coding"
"RANBP9",28,24,4,0,1,1,"coding"
"RAP1B",79,76,3,0,1,1,"coding"
"RAP2A",40,33,7,0,1,1,"coding"
"RPP14",57,56,1,0,1,1,"coding"
"RPS10",14,12,2,0,1,1,"coding"
"RYK",29,28,1,0,1,1,"coding"
"S100A6",4,3,1,0,1,1,"coding"
"SH3GL3",6,1,5,0,1,1,"coding"
"SHBG",5,2,3,0,1,1,"coding"
"SKP1",36,33,3,0,1,1,"coding"
"SMAD1",209,36,173,0,1,1,"coding"
"SMAD6",35,32,3,0,1,1,"coding"
"SMAD7",69,59,10,0,1,1,"coding"
"SNCA",26,14,12,0,1,1,"coding"
"SOD1",10,9,1,0,1,1,"coding"
"SOX8",12,8,4,0,1,1,"coding"
"SRC",44,23,21,0,1,1,"coding"
"STX8",7,5,2,0,1,1,"coding"
"TCEB1",40,38,2,0,1,1,"coding"
"TGFB3",11,8,3,0,1,1,"coding"
"TK1",80,56,24,0,1,1,"coding"
"TNFRSF10B",73,68,5,0,1,1,"coding"
"TNFSF13",8,6,2,0,1,1,"coding"
"TOM1L1",13,6,7,0,1,1,"coding"
"TRAF2",90,21,69,0,1,1,"coding"
"TRIM5",21,20,1,0,1,1,"coding"
"TUBA4A",25,16,9,0,1,1,"coding"
"UBE2I",65,57,8,0,1,1,"coding"
"UBE2L3",21,19,2,0,1,1,"coding"
"UFD1L",13,12,1,0,1,1,"coding"
"UNC119",44,22,22,0,1,1,"coding"
"VAMP2",25,22,3,0,1,1,"coding"
"VDAC1",15,11,4,0,1,1,"coding"
"YWHAG",206,166,40,0,1,1,"coding"
"ZNF446",28,26,2,0,1,1,"coding"
"ZNF512B",85,77,8,0,1,1,"coding"
"ACTC1",16,12,4,0,1,NA,"coding"
"ACVR1",76,57,19,0,1,NA,"coding"
"ADAM17",50,43,7,0,1,NA,"coding"
"ADCYAP1",37,36,1,0,1,NA,"coding"
"AES",17,15,2,0,1,NA,"coding"
"ATP5J2",14,12,2,0,1,NA,"coding"
"BCL2",70,60,10,0,1,NA,"coding"
"BNIP3L",29,24,5,0,1,NA,"coding"
"C14orf1",32,28,4,0,1,NA,"coding"
"CABP2",2,1,1,0,1,NA,"coding"
"CALM1",75,61,14,0,1,NA,"coding"
"CAMLG",25,21,4,0,1,NA,"coding"
"CAPNS1",24,20,4,0,1,NA,"coding"
"CCDC85B",74,59,15,0,1,NA,"coding"
"CCL3",12,11,1,0,1,NA,"coding"
"CD247",19,6,13,0,1,NA,"coding"
"CD79A",11,7,4,0,1,NA,"coding"
"CD81",31,26,5,0,1,NA,"coding"
"CDC42",75,56,19,0,1,NA,"coding"
"CDK9",47,39,8,0,1,NA,"coding"
"CHMP1B",34,32,2,0,1,NA,"coding"
"CNOT7",35,32,3,0,1,NA,"coding"
"CSF2",4,3,1,0,1,NA,"coding"
"CSK",33,27,6,0,1,NA,"coding"
"CSNK2B",70,26,44,0,1,NA,"coding"
"CXCL13",9,7,2,0,1,NA,"coding"
"CYCS",54,52,2,0,1,NA,"coding"
"DAZAP2",79,74,5,0,1,NA,"coding"
"DUSP23",13,8,5,0,1,NA,"coding"
"DVL2",27,19,8,0,1,NA,"coding"
"DYNLL1",33,24,9,0,1,NA,"coding"
"E2F2",63,55,8,0,1,NA,"coding"
"EBI3",17,16,1,0,1,NA,"coding"
"EIF4EBP1",35,32,3,0,1,NA,"coding"
"EXOSC6",25,18,7,0,1,NA,"coding"
"FCER1G",10,4,6,0,1,NA,"coding"
"FYN",156,98,58,0,1,NA,"coding"
"GADD45G",21,13,8,0,1,NA,"coding"
"GNG13",6,5,1,0,1,NA,"coding"
"GRB2",72,46,26,0,1,NA,"coding"
"H2AFX",55,47,8,0,1,NA,"coding"
"HBEGF",30,27,3,0,1,NA,"coding"
"HCST",3,2,1,0,1,NA,"coding"
"HSPA1A",54,43,11,0,1,NA,"coding"
"HSPA1B",62,61,1,0,1,NA,"coding"
"IGF1",113,112,1,0,1,NA,"coding"
"IGF2",56,52,4,0,1,NA,"coding"
"IRS2",41,35,6,0,1,NA,"coding"
"LEF1",37,22,15,0,1,NA,"coding"
"LSM2",10,5,5,0,1,NA,"coding"
"LTB",12,10,2,0,1,NA,"coding"
"MAFG",47,42,5,0,1,NA,"coding"
"MAP1LC3B",34,30,4,0,1,NA,"coding"
"MDFI",43,40,3,0,1,NA,"coding"
"MED31",28,24,4,0,1,NA,"coding"
"MED9",17,12,5,0,1,NA,"coding"
"MMP7",13,5,8,0,1,NA,"coding"
"MVD",8,7,1,0,1,NA,"coding"
"NEDD8",15,8,7,0,1,NA,"coding"
"NFIX",55,54,1,0,1,NA,"coding"
"NFYA",185,45,140,0,1,NA,"coding"
"NME1",22,18,4,0,1,NA,"coding"
"NTS",3,2,1,0,1,NA,"coding"
"PCNA",47,41,6,0,1,NA,"coding"
"PFN1",54,44,10,0,1,NA,"coding"
"PFN2",56,54,2,0,1,NA,"coding"
"PIM1",44,42,2,0,1,NA,"coding"
"PIN1",71,51,20,0,1,NA,"coding"
"PLSCR1",43,30,13,0,1,NA,"coding"
"POLR2E",32,28,4,0,1,NA,"coding"
"PPP1CA",41,34,7,0,1,NA,"coding"
"PPP1CC",64,61,3,0,1,NA,"coding"
"PPP1R9B",34,31,3,0,1,NA,"coding"
"PXN",50,30,20,0,1,NA,"coding"
"RAC1",69,58,11,0,1,NA,"coding"
"RASSF1",21,15,6,0,1,NA,"coding"
"RBL2",44,38,6,0,1,NA,"coding"
"RBPMS",33,31,2,0,1,NA,"coding"
"RGS19",21,15,6,0,1,NA,"coding"
"RHOD",6,2,4,0,1,NA,"coding"
"RING1",15,12,3,0,1,NA,"coding"
"RNF11",125,108,17,0,1,NA,"coding"
"RNF216",34,32,2,0,1,NA,"coding"
"RNF4",31,30,1,0,1,NA,"coding"
"RPL6",8,7,1,0,1,NA,"coding"
"RPLP1",46,39,7,0,1,NA,"coding"
"SDCBP",54,46,8,0,1,NA,"coding"
"SGTA",19,14,5,0,1,NA,"coding"
"SLC9A3R2",33,26,7,0,1,NA,"coding"
"SMN1",20,8,12,0,1,NA,"coding"
"SNIP1",47,44,3,0,1,NA,"coding"
"SSSCA1",13,12,1,0,1,NA,"coding"
"STX5",17,16,1,0,1,NA,"coding"
"SUMO2",28,23,5,0,1,NA,"coding"
"TAF10",21,12,9,0,1,NA,"coding"
"TCAP",6,2,4,0,1,NA,"coding"
"TNFRSF13C",73,71,2,0,1,NA,"coding"
"TNFRSF14",15,9,6,0,1,NA,"coding"
"TNFRSF4",5,1,4,0,1,NA,"coding"
"TNFSF11",21,15,6,0,1,NA,"coding"
"TUBB2A",77,75,2,0,1,NA,"coding"
"TYROBP",6,4,2,0,1,NA,"coding"
"UBB",56,37,19,0,1,NA,"coding"
"VDR",77,24,53,0,1,NA,"coding"
"VTA1",56,51,5,0,1,NA,"coding"
"YWHAE",102,92,10,0,1,NA,"coding"
"YWHAQ",81,68,13,0,1,NA,"coding"
"ZBTB7A",293,108,185,0,1,NA,"coding"
