"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"PSMA1",6,2,4,0,1,2,"coding"
"PTPN6",50,7,43,0,1,2,"coding"
"RAB1A",17,15,2,0,1,2,"coding"
"RAB25",7,6,1,0,1,2,"coding"
"RAB3A",4,2,2,0,1,2,"coding"
"RABAC1",29,18,11,0,1,2,"coding"
"RAP1A",38,23,15,0,1,2,"coding"
"RASA1",34,18,16,0,1,2,"coding"
"RELB",10,8,2,0,1,2,"coding"
"RHOQ",23,18,5,0,1,2,"coding"
"RUNX3",64,7,57,0,1,2,"coding"
"SIX1",5,4,1,0,1,2,"coding"
"SMAD5",37,27,10,0,1,2,"coding"
"SMARCE1",10,4,6,0,1,2,"coding"
"SNAP23",23,15,8,0,1,2,"coding"
"SNRPD2",13,5,8,0,1,2,"coding"
"SPRY2",17,13,4,0,1,2,"coding"
"SSBP2",6,5,1,0,1,2,"coding"
"STK11",26,21,5,0,1,2,"coding"
"SYT1",4,2,2,0,1,2,"coding"
"TAF1C",9,5,4,0,1,2,"coding"
"TAF9",18,11,7,0,1,2,"coding"
"TICAM2",11,5,6,0,1,2,"coding"
"TP73",16,7,9,0,1,2,"coding"
"TRAF1",44,27,17,0,1,2,"coding"
"TRAP1",9,6,3,0,1,2,"coding"
"TRIM27",8,6,2,0,1,2,"coding"
"UBE2A",7,5,2,0,1,2,"coding"
"UBQLN1",24,16,8,0,1,2,"coding"
"UBQLN2",10,8,2,0,1,2,"coding"
"VIM",64,47,17,0,1,2,"coding"
"YWHAB",66,43,23,0,1,2,"coding"
"AGFG1",22,18,4,0,1,1,"coding"
"AKAP10",8,4,4,0,1,1,"coding"
"ARHGDIA",24,22,2,0,1,1,"coding"
"ASGR1",11,8,3,0,1,1,"coding"
"ATXN1L",47,37,10,0,1,1,"coding"
"BAD",24,11,13,0,1,1,"coding"
"BCL2A1",5,3,2,0,1,1,"coding"
"BCL2L1",35,28,7,0,1,1,"coding"
"C8orf33",12,10,2,0,1,1,"coding"
"CASP3",79,38,41,0,1,1,"coding"
"CASP4",10,5,5,0,1,1,"coding"
"CCL19",6,3,3,0,1,1,"coding"
"CCL2",17,12,5,0,1,1,"coding"
"CCND1",28,22,6,0,1,1,"coding"
"CCR10",5,4,1,0,1,1,"coding"
"CCR5",31,21,10,0,1,1,"coding"
"CCR6",7,5,2,0,1,1,"coding"
"CDH5",16,10,6,0,1,1,"coding"
"CDK4",25,15,10,0,1,1,"coding"
"CDKN1A",39,30,9,0,1,1,"coding"
"CFL1",15,10,5,0,1,1,"coding"
"CHFR",6,3,3,0,1,1,"coding"
"CLIC4",29,28,1,0,1,1,"coding"
"CRK",71,45,26,0,1,1,"coding"
"CRKL",45,24,21,0,1,1,"coding"
"CSNK2A2",28,16,12,0,1,1,"coding"
"CTBP1",45,37,8,0,1,1,"coding"
"CTBP2",16,13,3,0,1,1,"coding"
"CTLA4",10,8,2,0,1,1,"coding"
"CTSD",9,3,6,0,1,1,"coding"
"CTSG",21,10,11,0,1,1,"coding"
"DIABLO",10,7,3,0,1,1,"coding"
"DLG4",17,5,12,0,1,1,"coding"
"DVL3",18,13,5,0,1,1,"coding"
"ECH1",9,6,3,0,1,1,"coding"
"EEF1G",18,5,13,0,1,1,"coding"
"ERCC8",6,4,2,0,1,1,"coding"
"EXOSC10",13,3,10,0,1,1,"coding"
"EXOSC4",17,9,8,0,1,1,"coding"
"EZR",6,2,4,0,1,1,"coding"
"FUNDC2",5,2,3,0,1,1,"coding"
"GAPDH",36,18,18,0,1,1,"coding"
"GATA2",16,5,11,0,1,1,"coding"
"GIPC1",21,14,7,0,1,1,"coding"
"GNA13",46,31,15,0,1,1,"coding"
"GNAI3",26,17,9,0,1,1,"coding"
"GNAQ",35,15,20,0,1,1,"coding"
"GOLM1",4,3,1,0,1,1,"coding"
"GOT2",6,4,2,0,1,1,"coding"
"GPS1",14,8,6,0,1,1,"coding"
"H3F3A",3,2,1,0,1,1,"coding"
"HABP4",13,10,3,0,1,1,"coding"
"HCK",36,25,11,0,1,1,"coding"
"HDAC3",21,14,7,0,1,1,"coding"
"HMOX2",17,7,10,0,1,1,"coding"
"HOXA9",22,18,4,0,1,1,"coding"
"HOXC8",20,18,2,0,1,1,"coding"
"IGFBP3",19,14,5,0,1,1,"coding"
"IL8",4,3,1,0,1,1,"coding"
"ITGA3",5,3,2,0,1,1,"coding"
"KRT15",9,7,2,0,1,1,"coding"
"KRTAP4-12",17,8,9,0,1,1,"coding"
"LAT",17,8,9,0,1,1,"coding"
"LIMS1",24,19,5,0,1,1,"coding"
"LSM1",9,2,7,0,1,1,"coding"
"LSM4",14,9,5,0,1,1,"coding"
"MAPK1",104,75,29,0,1,1,"coding"
"MEST",9,7,2,0,1,1,"coding"
"MPP6",22,16,6,0,1,1,"coding"
"MYC",63,19,44,0,1,1,"coding"
"MYD88",23,16,7,0,1,1,"coding"
"MYOC",12,5,7,0,1,1,"coding"
"NCK2",29,15,14,0,1,1,"coding"
"NDUFA4L2",5,2,3,0,1,1,"coding"
"NFIL3",10,9,1,0,1,1,"coding"
"NFYB",38,19,19,0,1,1,"coding"
"NGFR",23,12,11,0,1,1,"coding"
"NR5A1",5,3,2,0,1,1,"coding"
"NUDT18",13,7,6,0,1,1,"coding"
"OSGEP",12,4,8,0,1,1,"coding"
"PFDN1",20,12,8,0,1,1,"coding"
"POLR3F",4,2,2,0,1,1,"coding"
"PPP2R5A",8,7,1,0,1,1,"coding"
"PRKCI",26,20,6,0,1,1,"coding"
"PTGFR",10,8,2,0,1,1,"coding"
"PTN",31,13,18,0,1,1,"coding"
"PTPN11",76,36,40,0,1,1,"coding"
"RAB27A",17,10,7,0,1,1,"coding"
"RAB3IL1",4,3,1,0,1,1,"coding"
"RAD9A",14,10,4,0,1,1,"coding"
"RAN",21,13,8,0,1,1,"coding"
"RANBP9",12,7,5,0,1,1,"coding"
"RAP1B",32,29,3,0,1,1,"coding"
"RAP2A",21,14,7,0,1,1,"coding"
"RPP14",6,5,1,0,1,1,"coding"
"RYK",8,7,1,0,1,1,"coding"
"S100A6",3,2,1,0,1,1,"coding"
"SH3GL3",7,1,6,0,1,1,"coding"
"SHBG",5,2,3,0,1,1,"coding"
"SKP1",11,7,4,0,1,1,"coding"
"SMAD1",83,22,61,0,1,1,"coding"
"SMAD6",14,11,3,0,1,1,"coding"
"SMAD7",23,13,10,0,1,1,"coding"
"SNCA",29,14,15,0,1,1,"coding"
"SOX8",11,7,4,0,1,1,"coding"
"SPG21",4,3,1,0,1,1,"coding"
"SRC",47,22,25,0,1,1,"coding"
"STX8",7,5,2,0,1,1,"coding"
"TCEB1",9,7,2,0,1,1,"coding"
"TK1",71,44,27,0,1,1,"coding"
"TNFRSF10B",9,4,5,0,1,1,"coding"
"TNFSF13",5,3,2,0,1,1,"coding"
"TNFSF14",5,3,2,0,1,1,"coding"
"TOM1L1",13,3,10,0,1,1,"coding"
"TPD52L1",4,3,1,0,1,1,"coding"
"TRAF2",84,13,71,0,1,1,"coding"
"TRIM5",6,5,1,0,1,1,"coding"
"TUBA4A",20,10,10,0,1,1,"coding"
"UBE2L3",10,8,2,0,1,1,"coding"
"UNC119",46,20,26,0,1,1,"coding"
"VAMP2",14,10,4,0,1,1,"coding"
"VDAC1",7,3,4,0,1,1,"coding"
"YWHAG",165,124,41,0,1,1,"coding"
"ZNF446",10,8,2,0,1,1,"coding"
"ZNF512B",25,17,8,0,1,1,"coding"
"ACTC1",6,2,4,0,1,NA,"coding"
"ACVR1",55,36,19,0,1,NA,"coding"
"ADAM17",20,13,7,0,1,NA,"coding"
"ADCYAP1",6,5,1,0,1,NA,"coding"
"APEH",2,1,1,0,1,NA,"coding"
"ARF6",7,2,5,0,1,NA,"coding"
"ARPC3",9,6,3,0,1,NA,"coding"
"ATP5J2",12,10,2,0,1,NA,"coding"
"AVP",4,2,2,0,1,NA,"coding"
"AVPR1A",8,6,2,0,1,NA,"coding"
"BARX1",6,3,3,0,1,NA,"coding"
"BCL2",39,28,11,0,1,NA,"coding"
"BNIP3L",16,11,5,0,1,NA,"coding"
"BTBD2",21,19,2,0,1,NA,"coding"
"C14orf1",24,18,6,0,1,NA,"coding"
"CABP2",2,1,1,0,1,NA,"coding"
"CALM1",45,22,23,0,1,NA,"coding"
"CAMLG",6,2,4,0,1,NA,"coding"
"CAPNS1",14,9,5,0,1,NA,"coding"
"CCDC85B",73,58,15,0,1,NA,"coding"
"CD247",18,5,13,0,1,NA,"coding"
"CD79A",9,5,4,0,1,NA,"coding"
"CD81",16,11,5,0,1,NA,"coding"
"CDC42",48,26,22,0,1,NA,"coding"
"CDK9",23,15,8,0,1,NA,"coding"
"CHMP1B",8,6,2,0,1,NA,"coding"
"CIB1",12,9,3,0,1,NA,"coding"
"CNOT7",12,9,3,0,1,NA,"coding"
"CSF2",3,2,1,0,1,NA,"coding"
"CSK",24,18,6,0,1,NA,"coding"
"CSNK2B",71,26,45,0,1,NA,"coding"
"CXCL13",7,5,2,0,1,NA,"coding"
"CYCS",5,3,2,0,1,NA,"coding"
"DAZAP2",21,14,7,0,1,NA,"coding"
"DDIT3",12,7,5,0,1,NA,"coding"
"DLEU1",6,4,2,0,1,NA,"coding"
"DUSP23",12,7,5,0,1,NA,"coding"
"DVL2",20,10,10,0,1,NA,"coding"
"DYNLL1",30,21,9,0,1,NA,"coding"
"EBI3",6,5,1,0,1,NA,"coding"
"EIF4EBP1",12,8,4,0,1,NA,"coding"
"EXOSC6",13,3,10,0,1,NA,"coding"
"F2RL3",3,2,1,0,1,NA,"coding"
"FCER1G",10,3,7,0,1,NA,"coding"
"FGF1",19,13,6,0,1,NA,"coding"
"FYN",129,70,59,0,1,NA,"coding"
"GADD45A",16,11,5,0,1,NA,"coding"
"GADD45G",19,11,8,0,1,NA,"coding"
"GATA6",55,42,13,0,1,NA,"coding"
"GNG13",3,2,1,0,1,NA,"coding"
"GRB2",50,16,34,0,1,NA,"coding"
"H2AFX",24,16,8,0,1,NA,"coding"
"HBEGF",12,9,3,0,1,NA,"coding"
"HLA-DRA",7,4,3,0,1,NA,"coding"
"HSPA1A",31,20,11,0,1,NA,"coding"
"HSPA1B",15,14,1,0,1,NA,"coding"
"IFNGR2",9,5,4,0,1,NA,"coding"
"IGF1",53,52,1,0,1,NA,"coding"
"IGF2",31,26,5,0,1,NA,"coding"
"IRS2",20,13,7,0,1,NA,"coding"
"LEF1",14,6,8,0,1,NA,"coding"
"LSM2",9,3,6,0,1,NA,"coding"
"LTB",7,5,2,0,1,NA,"coding"
"MAFG",14,9,5,0,1,NA,"coding"
"MAP1LC3B",17,13,4,0,1,NA,"coding"
"MAPK11",8,7,1,0,1,NA,"coding"
"MDFI",30,25,5,0,1,NA,"coding"
"MED31",26,22,4,0,1,NA,"coding"
"MED9",13,7,6,0,1,NA,"coding"
"MMP7",11,3,8,0,1,NA,"coding"
"MVD",4,3,1,0,1,NA,"coding"
"NEDD8",10,3,7,0,1,NA,"coding"
"NFYA",27,10,17,0,1,NA,"coding"
"NME1",10,6,4,0,1,NA,"coding"
"NPM1",6,3,3,0,1,NA,"coding"
"PAFAH1B2",30,27,3,0,1,NA,"coding"
"PCNA",37,30,7,0,1,NA,"coding"
"PFN1",24,14,10,0,1,NA,"coding"
"PFN2",12,9,3,0,1,NA,"coding"
"PIN1",54,33,21,0,1,NA,"coding"
"PLSCR1",26,10,16,0,1,NA,"coding"
"POLR2E",14,10,4,0,1,NA,"coding"
"PPP1CA",31,24,7,0,1,NA,"coding"
"PPP1CC",28,25,3,0,1,NA,"coding"
"PPP1R9B",10,5,5,0,1,NA,"coding"
"PXN",39,14,25,0,1,NA,"coding"
"RAC1",39,24,15,0,1,NA,"coding"
"RAC2",6,2,4,0,1,NA,"coding"
"RASSF1",16,10,6,0,1,NA,"coding"
"RBL2",24,18,6,0,1,NA,"coding"
"RBPMS",26,22,4,0,1,NA,"coding"
"RGS19",14,7,7,0,1,NA,"coding"
"RGS2",23,9,14,0,1,NA,"coding"
"RHOG",6,4,2,0,1,NA,"coding"
"RIBC2",5,3,2,0,1,NA,"coding"
"RING1",13,10,3,0,1,NA,"coding"
"RNF11",50,32,18,0,1,NA,"coding"
"RNF216",6,4,2,0,1,NA,"coding"
"RNF4",6,5,1,0,1,NA,"coding"
"RNF7",8,5,3,0,1,NA,"coding"
"RPS27A",5,3,2,0,1,NA,"coding"
"SDCBP",33,25,8,0,1,NA,"coding"
"SLC9A3R2",18,11,7,0,1,NA,"coding"
"SMN1",23,5,18,0,1,NA,"coding"
"SNIP1",25,22,3,0,1,NA,"coding"
"SOCS1",29,22,7,0,1,NA,"coding"
"SOX4",23,21,2,0,1,NA,"coding"
"STMN2",10,9,1,0,1,NA,"coding"
"STX5",10,9,1,0,1,NA,"coding"
"SUMO2",15,9,6,0,1,NA,"coding"
"SUMO4",16,4,12,0,1,NA,"coding"
"TAF10",19,8,11,0,1,NA,"coding"
"TAF11",14,9,5,0,1,NA,"coding"
"TCAP",7,3,4,0,1,NA,"coding"
"TGOLN2",18,14,4,0,1,NA,"coding"
"TNFRSF13C",11,9,2,0,1,NA,"coding"
"TNFRSF14",16,9,7,0,1,NA,"coding"
"TNFRSF4",5,1,4,0,1,NA,"coding"
"TNFSF11",19,11,8,0,1,NA,"coding"
"TUBB2A",18,15,3,0,1,NA,"coding"
"TYROBP",7,5,2,0,1,NA,"coding"
"UBB",42,23,19,0,1,NA,"coding"
"VDR",19,9,10,0,1,NA,"coding"
"VHL",21,15,6,0,1,NA,"coding"
"VTA1",24,18,6,0,1,NA,"coding"
"WASH2P",2,1,1,0,1,NA,"coding"
"YWHAE",31,17,14,0,1,NA,"coding"
"YWHAQ",38,24,14,0,1,NA,"coding"
