"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"CD48",13,8,5,0,1,2,"coding"
"CD79B",9,5,4,0,1,2,"coding"
"CDK2",100,91,9,0,1,2,"coding"
"CDK5",32,24,8,0,1,2,"coding"
"COG4",3,2,1,0,1,2,"coding"
"CPE",44,37,7,0,1,2,"coding"
"CREB1",220,54,166,0,1,2,"coding"
"CTTN",24,20,4,0,1,2,"coding"
"CYTH2",28,22,6,0,1,2,"coding"
"DAG1",31,25,6,0,1,2,"coding"
"DCN",25,15,10,0,1,2,"coding"
"DMPK",30,25,5,0,1,2,"coding"
"DNAJA1",45,38,7,0,1,2,"coding"
"DVL1",24,18,6,0,1,2,"coding"
"E2F6",249,28,221,0,1,2,"coding"
"EDA",6,5,1,0,1,2,"coding"
"EIF3E",27,21,6,0,1,2,"coding"
"EIF3F",20,16,4,0,1,2,"coding"
"EMD",21,17,4,0,1,2,"coding"
"GABARAP",18,11,7,0,1,2,"coding"
"GABPB1",65,58,7,0,1,2,"coding"
"GATA1",319,6,313,0,1,2,"coding"
"GATA4",25,5,20,0,1,2,"coding"
"GBP2",13,6,7,0,1,2,"coding"
"GHRL",5,1,4,0,1,2,"coding"
"GNA12",33,21,12,0,1,2,"coding"
"GNAI1",50,32,18,0,1,2,"coding"
"GNAO1",19,9,10,0,1,2,"coding"
"GNB1",34,25,9,0,1,2,"coding"
"GRAP2",43,30,13,0,1,2,"coding"
"GRASP",11,7,4,0,1,2,"coding"
"GRK5",32,23,9,0,1,2,"coding"
"GSK3B",141,96,45,0,1,2,"coding"
"GSN",30,22,8,0,1,2,"coding"
"GTF2E1",20,19,1,0,1,2,"coding"
"GTF2H1",29,22,7,0,1,2,"coding"
"HMGB1",61,59,2,0,1,2,"coding"
"HOMER1",34,25,9,0,1,2,"coding"
"HRAS",54,30,24,0,1,2,"coding"
"ICAM1",25,22,3,0,1,2,"coding"
"ID2",27,19,8,0,1,2,"coding"
"IDH3B",6,5,1,0,1,2,"coding"
"IGSF21",17,11,6,0,1,2,"coding"
"IL12B",4,3,1,0,1,2,"coding"
"IL18",8,5,3,0,1,2,"coding"
"IL21",2,1,1,0,1,2,"coding"
"IL2RG",16,9,7,0,1,2,"coding"
"ING4",8,6,2,0,1,2,"coding"
"KCNA2",13,10,3,0,1,2,"coding"
"KHDRBS1",39,34,5,0,1,2,"coding"
"KISS1",2,1,1,0,1,2,"coding"
"KLHL20",26,21,5,0,1,2,"coding"
"LCK",74,36,38,0,1,2,"coding"
"LRP10",39,38,1,0,1,2,"coding"
"LSM5",13,9,4,0,1,2,"coding"
"MAP2K2",19,12,7,0,1,2,"coding"
"MAP4K2",19,14,5,0,1,2,"coding"
"MAPK14",85,72,13,0,1,2,"coding"
"MAPK3",70,60,10,0,1,2,"coding"
"MAPK8IP2",32,20,12,0,1,2,"coding"
"MESDC2",22,19,3,0,1,2,"coding"
"NAGK",24,16,8,0,1,2,"coding"
"NEK2",16,8,8,0,1,2,"coding"
"NKX3-1",32,16,16,0,1,2,"coding"
"NMI",16,15,1,0,1,2,"coding"
"NOV",13,8,5,0,1,2,"coding"
"NR1D2",31,29,2,0,1,2,"coding"
"NR1H3",35,11,24,0,1,2,"coding"
"NUDT21",41,31,10,0,1,2,"coding"
"PBX1",180,49,131,0,1,2,"coding"
"PDPK1",96,83,13,0,1,2,"coding"
"PLAUR",17,7,10,0,1,2,"coding"
"PLEKHF2",39,37,2,0,1,2,"coding"
"PLK1",66,41,25,0,1,2,"coding"
"PMAIP1",25,21,4,0,1,2,"coding"
"PPM1A",63,56,7,0,1,2,"coding"
"PPP1R8",21,15,6,0,1,2,"coding"
"PPP2CB",22,21,1,0,1,2,"coding"
"PPP2R1A",31,27,4,0,1,2,"coding"
"PRKCZ",49,24,25,0,1,2,"coding"
"PSMA1",20,11,9,0,1,2,"coding"
"PSMC5",27,25,2,0,1,2,"coding"
"PTPN6",65,13,52,0,1,2,"coding"
"RAB1A",42,40,2,0,1,2,"coding"
"RAB3A",9,5,4,0,1,2,"coding"
"RABAC1",43,29,14,0,1,2,"coding"
"RAD51",88,81,7,0,1,2,"coding"
"RAP1A",52,35,17,0,1,2,"coding"
"RASA1",81,53,28,0,1,2,"coding"
"RND1",7,4,3,0,1,2,"coding"
"RPA2",27,19,8,0,1,2,"coding"
"RPL8",16,12,4,0,1,2,"coding"
"SDC4",24,19,5,0,1,2,"coding"
"SIX1",21,19,2,0,1,2,"coding"
"SLC35E1",14,12,2,0,1,2,"coding"
"SMAD5",67,57,10,0,1,2,"coding"
"SMARCE1",22,15,7,0,1,2,"coding"
"SMPD1",13,10,3,0,1,2,"coding"
"SNAP23",36,29,7,0,1,2,"coding"
"SNRPD2",20,9,11,0,1,2,"coding"
"SPRY2",29,24,5,0,1,2,"coding"
"STC2",55,50,5,0,1,2,"coding"
"STK11",37,32,5,0,1,2,"coding"
"SYT1",41,34,7,0,1,2,"coding"
"TAF1C",13,9,4,0,1,2,"coding"
"TAF9",27,19,8,0,1,2,"coding"
"TGFB1",35,23,12,0,1,2,"coding"
"TICAM1",15,8,7,0,1,2,"coding"
"TICAM2",12,6,6,0,1,2,"coding"
"TM4SF1",22,18,4,0,1,2,"coding"
"TRAF1",65,45,20,0,1,2,"coding"
"TRIM27",31,27,4,0,1,2,"coding"
"TSNAX",20,18,2,0,1,2,"coding"
"TUBA1B",40,38,2,0,1,2,"coding"
"TUBB3",15,9,6,0,1,2,"coding"
"UBE2D3",42,39,3,0,1,2,"coding"
"UBQLN1",38,29,9,0,1,2,"coding"
"VIM",105,73,32,0,1,2,"coding"
"XPA",11,8,3,0,1,2,"coding"
"YEATS4",11,10,1,0,1,2,"coding"
"YWHAB",114,81,33,0,1,2,"coding"
"ZIC1",11,8,3,0,1,2,"coding"
"ZNF165",3,2,1,0,1,2,"coding"
"ADRBK2",37,35,2,0,1,1,"coding"
"AGFG1",49,45,4,0,1,1,"coding"
"AIP",11,10,1,0,1,1,"coding"
"AKAP10",28,23,5,0,1,1,"coding"
"ARRB1",59,38,21,0,1,1,"coding"
"ASGR1",16,12,4,0,1,1,"coding"
"ATP5C1",24,21,3,0,1,1,"coding"
"ATXN1L",71,59,12,0,1,1,"coding"
"BCL2A1",6,4,2,0,1,1,"coding"
"BCL2L1",72,62,10,0,1,1,"coding"
"BLNK",20,14,6,0,1,1,"coding"
"C8orf33",41,34,7,0,1,1,"coding"
"CAMK1",5,2,3,0,1,1,"coding"
"CASP3",127,71,56,0,1,1,"coding"
"CBFA2T3",33,32,1,0,1,1,"coding"
"CCDC90B",16,13,3,0,1,1,"coding"
"CCR10",11,8,3,0,1,1,"coding"
"CCR5",40,29,11,0,1,1,"coding"
"CDC20",22,18,4,0,1,1,"coding"
"CDC25A",73,67,6,0,1,1,"coding"
"CDC34",21,19,2,0,1,1,"coding"
"CDKN1A",120,101,19,0,1,1,"coding"
"CFL1",23,17,6,0,1,1,"coding"
"CHFR",11,7,4,0,1,1,"coding"
"CLIC4",53,51,2,0,1,1,"coding"
"CRK",94,67,27,0,1,1,"coding"
"CRKL",85,62,23,0,1,1,"coding"
"CSNK2A2",46,29,17,0,1,1,"coding"
"CTBP2",23,20,3,0,1,1,"coding"
"CTSG",16,7,9,0,1,1,"coding"
"DIABLO",22,18,4,0,1,1,"coding"
"DLG4",76,33,43,0,1,1,"coding"
"DPPA2",7,4,3,0,1,1,"coding"
"DRD3",5,1,4,0,1,1,"coding"
"DUSP1",47,44,3,0,1,1,"coding"
"DVL3",47,43,4,0,1,1,"coding"
"ECH1",12,7,5,0,1,1,"coding"
"EFNA5",46,45,1,0,1,1,"coding"
"ERCC8",8,6,2,0,1,1,"coding"
"EXOSC4",20,9,11,0,1,1,"coding"
"EZR",29,21,8,0,1,1,"coding"
"FOSL2",130,65,65,0,1,1,"coding"
"FUNDC2",11,9,2,0,1,1,"coding"
"GABPA",95,15,80,0,1,1,"coding"
"GAPDH",69,48,21,0,1,1,"coding"
"GATA2",195,22,173,0,1,1,"coding"
"GGA2",34,24,10,0,1,1,"coding"
"GIPC1",29,20,9,0,1,1,"coding"
"GNA13",58,43,15,0,1,1,"coding"
"GNAI3",38,26,12,0,1,1,"coding"
"GNAQ",64,46,18,0,1,1,"coding"
"GOLM1",27,24,3,0,1,1,"coding"
"H3F3A",13,12,1,0,1,1,"coding"
"HCK",55,36,19,0,1,1,"coding"
"HDAC3",39,29,10,0,1,1,"coding"
"HHIP",45,43,2,0,1,1,"coding"
"HMGA1",78,66,12,0,1,1,"coding"
"HMOX2",23,11,12,0,1,1,"coding"
"HN1L",19,18,1,0,1,1,"coding"
"HOXC8",31,29,2,0,1,1,"coding"
"ID1",19,15,4,0,1,1,"coding"
"ID3",34,28,6,0,1,1,"coding"
"IGFBP3",34,26,8,0,1,1,"coding"
"IGFBP5",52,45,7,0,1,1,"coding"
"IL3",4,1,3,0,1,1,"coding"
"IL4",4,2,2,0,1,1,"coding"
"IL8",19,18,1,0,1,1,"coding"
"KPNA1",61,57,4,0,1,1,"coding"
"KRT15",33,29,4,0,1,1,"coding"
"KRTAP4-12",11,4,7,0,1,1,"coding"
"LAT",22,10,12,0,1,1,"coding"
"LIMS1",38,33,5,0,1,1,"coding"
"LRPAP1",32,29,3,0,1,1,"coding"
"LSM4",20,14,6,0,1,1,"coding"
"MAP2K6",29,25,4,0,1,1,"coding"
"MAPK1",157,127,30,0,1,1,"coding"
"MEST",9,6,3,0,1,1,"coding"
"MPHOSPH6",18,13,5,0,1,1,"coding"
"MPP6",46,41,5,0,1,1,"coding"
"MYD88",29,19,10,0,1,1,"coding"
"NCK2",39,29,10,0,1,1,"coding"
"NDN",19,14,5,0,1,1,"coding"
"NFIL3",23,21,2,0,1,1,"coding"
"NGFR",51,31,20,0,1,1,"coding"
"NPPA",4,2,2,0,1,1,"coding"
"NR5A1",13,7,6,0,1,1,"coding"
"NUDT18",22,15,7,0,1,1,"coding"
"NUDT3",93,77,16,0,1,1,"coding"
"OSGEP",11,3,8,0,1,1,"coding"
"OSM",13,12,1,0,1,1,"coding"
"PARD6A",16,7,9,0,1,1,"coding"
"PDX1",15,4,11,0,1,1,"coding"
"PEA15",12,11,1,0,1,1,"coding"
"PEBP1",31,29,2,0,1,1,"coding"
"PFDN1",27,19,8,0,1,1,"coding"
"POLR3F",23,20,3,0,1,1,"coding"
"PPP2R5A",26,21,5,0,1,1,"coding"
"PRKAR1B",11,10,1,0,1,1,"coding"
"PTAFR",15,12,3,0,1,1,"coding"
"PTGFR",15,13,2,0,1,1,"coding"
"PTMA",58,40,18,0,1,1,"coding"
"PTN",49,17,32,0,1,1,"coding"
"PTPN11",101,53,48,0,1,1,"coding"
"PTPN18",4,3,1,0,1,1,"coding"
"RAB27A",27,19,8,0,1,1,"coding"
"RAB5C",25,24,1,0,1,1,"coding"
"RAD52",10,8,2,0,1,1,"coding"
"RAN",88,75,13,0,1,1,"coding"
"RANBP9",29,23,6,0,1,1,"coding"
"RAP2A",40,32,8,0,1,1,"coding"
"RFC5",17,13,4,0,1,1,"coding"
"RNF130",11,9,2,0,1,1,"coding"
"RPA1",34,18,16,0,1,1,"coding"
"RPP14",25,23,2,0,1,1,"coding"
"RPS10",16,12,4,0,1,1,"coding"
"RYBP",73,70,3,0,1,1,"coding"
"S100A6",5,4,1,0,1,1,"coding"
"SFN",19,14,5,0,1,1,"coding"
"SH3GL3",25,8,17,0,1,1,"coding"
"SHBG",12,4,8,0,1,1,"coding"
"SKP1",49,42,7,0,1,1,"coding"
"SMAD1",117,27,90,0,1,1,"coding"
"SMAD6",18,15,3,0,1,1,"coding"
"SMAD7",60,46,14,0,1,1,"coding"
"SNAPIN",20,15,5,0,1,1,"coding"
"SNCA",31,16,15,0,1,1,"coding"
"SNRNP70",22,18,4,0,1,1,"coding"
"SOD1",10,9,1,0,1,1,"coding"
"SOX8",18,12,6,0,1,1,"coding"
"SRC",104,49,55,0,1,1,"coding"
"SRF",189,34,155,0,1,1,"coding"
"STOM",16,15,1,0,1,1,"coding"
"STX8",11,9,2,0,1,1,"coding"
"TCEB1",49,45,4,0,1,1,"coding"
"TGFA",35,31,4,0,1,1,"coding"
"TK1",123,89,34,0,1,1,"coding"
"TNFRSF10A",19,8,11,0,1,1,"coding"
"TNFRSF10B",40,34,6,0,1,1,"coding"
"TNFSF14",11,9,2,0,1,1,"coding"
"TNK2",30,28,2,0,1,1,"coding"
"TRAF2",92,17,75,0,1,1,"coding"
"TRIM5",12,10,2,0,1,1,"coding"
"TUBA4A",31,18,13,0,1,1,"coding"
"UBE2I",80,67,13,0,1,1,"coding"
"UBE2L3",20,16,4,0,1,1,"coding"
"UNC119",54,24,30,0,1,1,"coding"
"VAMP2",25,22,3,0,1,1,"coding"
"VDAC1",27,21,6,0,1,1,"coding"
"YWHAG",233,185,48,0,1,1,"coding"
"ZNF512B",50,40,10,0,1,1,"coding"
"ACP1",29,23,6,0,1,NA,"coding"
"ACTC1",18,8,10,0,1,NA,"coding"
"ACVR1",76,52,24,0,1,NA,"coding"
"APOA2",2,1,1,0,1,NA,"coding"
"ARL4D",22,20,2,0,1,NA,"coding"
"ARPC3",19,15,4,0,1,NA,"coding"
"ASIP",4,3,1,0,1,NA,"coding"
"ATP5J2",13,10,3,0,1,NA,"coding"
"AVP",6,4,2,0,1,NA,"coding"
"BCL2",97,79,18,0,1,NA,"coding"
"C14orf1",33,23,10,0,1,NA,"coding"
"C1QBP",23,20,3,0,1,NA,"coding"
"C1QTNF1",6,4,2,0,1,NA,"coding"
"CALM1",95,72,23,0,1,NA,"coding"
"CAMLG",26,21,5,0,1,NA,"coding"
"CAPNS1",17,11,6,0,1,NA,"coding"
"CBR3",3,2,1,0,1,NA,"coding"
"CCDC85B",90,74,16,0,1,NA,"coding"
"CCL25",2,1,1,0,1,NA,"coding"
"CCL3",13,12,1,0,1,NA,"coding"
"CCL4",8,3,5,0,1,NA,"coding"
"CCL5",30,23,7,0,1,NA,"coding"
"CD247",20,6,14,0,1,NA,"coding"
"CD81",25,20,5,0,1,NA,"coding"
"CDC42",73,44,29,0,1,NA,"coding"
"CDK9",43,31,12,0,1,NA,"coding"
"CEBPG",47,40,7,0,1,NA,"coding"
"CHMP1B",28,26,2,0,1,NA,"coding"
"CHMP4A",6,3,3,0,1,NA,"coding"
"CIB1",12,9,3,0,1,NA,"coding"
"CNOT7",25,22,3,0,1,NA,"coding"
"CSK",38,29,9,0,1,NA,"coding"
"CSNK2B",77,30,47,0,1,NA,"coding"
"CXCL13",9,7,2,0,1,NA,"coding"
"CYCS",73,71,2,0,1,NA,"coding"
"DAZAP2",103,93,10,0,1,NA,"coding"
"DUSP23",15,9,6,0,1,NA,"coding"
"DVL2",31,20,11,0,1,NA,"coding"
"DYNLL1",43,31,12,0,1,NA,"coding"
"DYNLL2",53,51,2,0,1,NA,"coding"
"E2F2",98,83,15,0,1,NA,"coding"
"EBI3",10,9,1,0,1,NA,"coding"
"EIF4EBP1",49,43,6,0,1,NA,"coding"
"EVL",18,14,4,0,1,NA,"coding"
"FADD",26,14,12,0,1,NA,"coding"
"FCER1G",11,4,7,0,1,NA,"coding"
"FOSL1",112,29,83,0,1,NA,"coding"
"FOXA2",141,3,138,0,1,NA,"coding"
"FYN",162,91,71,0,1,NA,"coding"
"GABARAPL2",11,10,1,0,1,NA,"coding"
"GADD45A",37,25,12,0,1,NA,"coding"
"GADD45G",36,21,15,0,1,NA,"coding"
"GAS1",27,25,2,0,1,NA,"coding"
"GATA6",129,90,39,0,1,NA,"coding"
"GNA15",10,5,5,0,1,NA,"coding"
"GNG13",5,4,1,0,1,NA,"coding"
"GRB2",133,67,66,0,1,NA,"coding"
"H2AFX",44,38,6,0,1,NA,"coding"
"HLA-DRA",13,10,3,0,1,NA,"coding"
"HMGCL",5,4,1,0,1,NA,"coding"
"HOXB7",7,5,2,0,1,NA,"coding"
"HSPA1A",49,36,13,0,1,NA,"coding"
"HSPA1B",26,24,2,0,1,NA,"coding"
"IGF1",92,90,2,0,1,NA,"coding"
"IGF2",62,55,7,0,1,NA,"coding"
"IL2",9,7,2,0,1,NA,"coding"
"IRS2",46,39,7,0,1,NA,"coding"
"KLF2",50,46,4,0,1,NA,"coding"
"LEF1",32,17,15,0,1,NA,"coding"
"LSM2",10,3,7,0,1,NA,"coding"
"LSM7",15,4,11,0,1,NA,"coding"
"LTB",10,8,2,0,1,NA,"coding"
"MAFG",42,36,6,0,1,NA,"coding"
"MAP1LC3B",33,28,5,0,1,NA,"coding"
"MAPK11",12,10,2,0,1,NA,"coding"
"MAPK12",16,7,9,0,1,NA,"coding"
"MDFI",66,56,10,0,1,NA,"coding"
"MED31",30,25,5,0,1,NA,"coding"
"MED9",17,12,5,0,1,NA,"coding"
"MTA1",24,19,5,0,1,NA,"coding"
"MVD",6,5,1,0,1,NA,"coding"
"NEDD8",15,8,7,0,1,NA,"coding"
"NFYA",218,48,170,0,1,NA,"coding"
"NKX2-1",19,3,16,0,1,NA,"coding"
"NME1",22,17,5,0,1,NA,"coding"
"NPM1",37,29,8,0,1,NA,"coding"
"PAFAH1B2",55,53,2,0,1,NA,"coding"
"PBX2",13,10,3,0,1,NA,"coding"
"PCNA",82,71,11,0,1,NA,"coding"
"PFN1",52,39,13,0,1,NA,"coding"
"PFN2",56,49,7,0,1,NA,"coding"
"PIN1",59,39,20,0,1,NA,"coding"
"PLA2G10",4,3,1,0,1,NA,"coding"
"PLSCR1",61,36,25,0,1,NA,"coding"
"POLR2E",28,24,4,0,1,NA,"coding"
"POMC",8,5,3,0,1,NA,"coding"
"PPIA",32,27,5,0,1,NA,"coding"
"PPP1CA",36,30,6,0,1,NA,"coding"
"PPP1CC",50,47,3,0,1,NA,"coding"
"PRMT1",33,20,13,0,1,NA,"coding"
"PRSS23",33,25,8,0,1,NA,"coding"
"PRTN3",7,6,1,0,1,NA,"coding"
"PSME3",51,44,7,0,1,NA,"coding"
"PXN",52,28,24,0,1,NA,"coding"
"RAB17",17,13,4,0,1,NA,"coding"
"RAB5B",68,64,4,0,1,NA,"coding"
"RAC1",74,42,32,0,1,NA,"coding"
"RASSF1",21,13,8,0,1,NA,"coding"
"RBL2",42,36,6,0,1,NA,"coding"
"RBPMS",36,33,3,0,1,NA,"coding"
"RGS19",20,12,8,0,1,NA,"coding"
"RGS2",34,13,21,0,1,NA,"coding"
"RHOG",22,17,5,0,1,NA,"coding"
"RIBC2",12,4,8,0,1,NA,"coding"
"RING1",15,12,3,0,1,NA,"coding"
"RIT1",12,10,2,0,1,NA,"coding"
"RNF11",84,64,20,0,1,NA,"coding"
"RNF216",19,15,4,0,1,NA,"coding"
"RNF4",33,32,1,0,1,NA,"coding"
"S100A4",7,5,2,0,1,NA,"coding"
"SDCBP",45,38,7,0,1,NA,"coding"
"SGTA",14,8,6,0,1,NA,"coding"
"SIAH2",24,22,2,0,1,NA,"coding"
"SLC9A3R2",41,34,7,0,1,NA,"coding"
"SMN1",70,29,41,0,1,NA,"coding"
"SNIP1",46,41,5,0,1,NA,"coding"
"SNRPD3",42,34,8,0,1,NA,"coding"
"STMN2",16,13,3,0,1,NA,"coding"
"SUMO2",52,43,9,0,1,NA,"coding"
"SUMO4",27,9,18,0,1,NA,"coding"
"SYNJ2BP",46,42,4,0,1,NA,"coding"
"TAF10",23,12,11,0,1,NA,"coding"
"TCEB2",14,8,6,0,1,NA,"coding"
"TGOLN2",56,52,4,0,1,NA,"coding"
"TLX1",44,21,23,0,1,NA,"coding"
"TNFRSF14",24,14,10,0,1,NA,"coding"
"TNFRSF4",7,1,6,0,1,NA,"coding"
"TNFSF10",11,10,1,0,1,NA,"coding"
"TNFSF11",26,15,11,0,1,NA,"coding"
"TNFSF12",4,3,1,0,1,NA,"coding"
"TTR",11,7,4,0,1,NA,"coding"
"TUBB2A",43,40,3,0,1,NA,"coding"
"TYROBP",8,6,2,0,1,NA,"coding"
"UBB",41,24,17,0,1,NA,"coding"
"UBD",4,3,1,0,1,NA,"coding"
"VHL",33,27,6,0,1,NA,"coding"
"VTA1",44,38,6,0,1,NA,"coding"
"WNT1",21,18,3,0,1,NA,"coding"
"YWHAE",77,58,19,0,1,NA,"coding"
"YWHAQ",95,79,16,0,1,NA,"coding"
"ZBTB7A",330,115,215,0,1,NA,"coding"
